"Passer","PlayType","GameID","posteam","DefensiveTeam","Yards.Gained","FirstDown","TimeSecs","time","play_new","PT_L","TG_L","FD_L","same"
"A.Rodgers","Pass",2017100810,"GB","DAL",14,1,73,51,1,"Run",8,0,0
"D.Prescott","Pass",2017100810,"DAL","GB",0,0,11,56,1,"Pass",0,0,1
,"Run",2017100811,"HOU","KC",9,0,3113,6,0,"Run",7,0,1
"A.Smith","Pass",2017100811,"KC","HOU",14,1,2869,9,1,"Run",1,0,0
,"Run",2017100811,"HOU","KC",4,0,2483,14,0,"Run",0,0,1
,"Run",2017100811,"KC","HOU",2,0,2437,15,0,"Run",4,0,1
,"Run",2017100811,"HOU","KC",6,0,2145,19,0,"Pass",7,0,0
,"Run",2017100811,"KC","HOU",3,0,2112,20,0,"Run",6,0,1
"D.Watson","Pass",2017100811,"HOU","KC",0,0,2057,21,1,"Run",3,0,0
,"Run",2017100811,"KC","HOU",7,0,1909,26,0,"Run",4,0,1
"D.Watson","Pass",2017100811,"HOU","KC",22,1,1834,30,1,"Pass",4,0,1
,"Run",2017100811,"KC","HOU",9,0,1671,32,0,"Run",2,0,1
"D.Watson","Pass",2017100811,"HOU","KC",8,0,1338,36,1,"Pass",1,0,1
"A.Smith","Pass",2017100811,"KC","HOU",10,1,1100,39,1,"Run",5,0,0
,"Run",2017100811,"HOU","KC",2,0,841,43,0,"Pass",0,0,0
"A.Smith","Pass",2017100811,"KC","HOU",18,1,713,45,1,"Run",4,0,0
"D.Watson","Pass",2017100811,"HOU","KC",9,0,537,49,1,"Run",2,0,0
,"Run",2017100811,"KC","HOU",23,1,293,52,0,"Pass",0,0,0
"D.Watson","Pass",2017100811,"HOU","KC",0,0,201,54,1,"Run",4,0,0
,"Run",2017100811,"KC","HOU",5,0,175,55,0,"Pass",0,0,0
"D.Watson","Pass",2017100811,"HOU","KC",0,0,68,56,1,"Run",5,0,0
"S.Bradford","Pass",2017100900,"MIN","CHI",0,0,3313,5,1,"Pass",0,0,1
,"Run",2017100900,"CHI","MIN",1,0,3253,6,0,"Pass",0,0,0
,"Run",2017100900,"MIN","CHI",0,0,3121,7,0,"Run",1,0,1
,"Run",2017100900,"CHI","MIN",5,0,3023,8,0,"Run",0,0,1
"S.Bradford","Pass",2017100900,"MIN","CHI",-5,0,2847,10,1,"Run",2,0,0
"M.Trubisky","Pass",2017100900,"CHI","MIN",9,0,2783,11,1,"Pass",-5,0,1
,"Run",2017100900,"MIN","CHI",4,0,2572,14,0,"Pass",17,0,0
,"Run",2017100900,"CHI","MIN",2,0,2397,16,0,"Run",3,0,1
,"Run",2017100900,"MIN","CHI",3,0,2223,18,0,"Run",4,0,1
"M.Trubisky","Pass",2017100900,"CHI","MIN",0,0,1855,22,1,"Run",3,0,0
"C.Keenum","Pass",2017100900,"MIN","CHI",4,0,1825,23,1,"Pass",0,0,1
,"Run",2017100900,"CHI","MIN",7,0,1396,30,0,"Run",3,0,1
"C.Keenum","Pass",2017100900,"MIN","CHI",12,1,1215,33,1,"Run",4,0,0
,"Run",2017100900,"CHI","MIN",6,0,1106,36,0,"Run",5,0,1
,"Run",2017100900,"MIN","CHI",-1,0,744,42,0,"Pass",20,0,0
,"Run",2017100900,"CHI","MIN",3,0,561,45,0,"Run",-1,0,1
"C.Keenum","Pass",2017100900,"MIN","CHI",7,0,440,46,1,"Run",3,0,0
"M.Trubisky","Pass",2017100900,"CHI","MIN",0,1,152,50,1,"Run",0,0,0
,"Run",2017100900,"MIN","CHI",-4,0,140,51,0,"Pass",0,1,0
"M.Trubisky","Pass",2017100900,"CHI","MIN",4,0,7,53,1,"Run",3,0,0
,"Run",2017101200,"CAR","PHI",1,0,3483,3,0,"Run",11,1,1
"C.Wentz","Pass",2017101200,"PHI","CAR",0,0,3435,4,1,"Run",1,0,0
,"Run",2017101200,"CAR","PHI",5,0,3117,7,0,"Run",1,0,1
"C.Wentz","Pass",2017101200,"PHI","CAR",15,1,2837,11,1,"Run",-3,0,0
,"Run",2017101200,"CAR","PHI",-6,0,2743,13,0,"Pass",0,0,0
,"Run",2017101200,"PHI","CAR",3,0,2632,14,0,"Run",-6,0,1
"C.Newton","Pass",2017101200,"CAR","PHI",13,1,2553,15,1,"Run",3,0,0
,"Run",2017101200,"PHI","CAR",0,0,2434,18,0,"Run",16,0,1
,"Run",2017101200,"CAR","PHI",-2,0,2270,20,0,"Run",5,0,1
,"Run",2017101200,"PHI","CAR",6,0,2186,21,0,"Run",-2,0,1
"C.Newton","Pass",2017101200,"CAR","PHI",9,0,1947,23,1,"Run",-1,0,0
"C.Wentz","Pass",2017101200,"PHI","CAR",0,0,1747,27,1,"Run",-2,0,0
"C.Newton","Pass",2017101200,"CAR","PHI",0,0,1731,28,1,"Pass",0,0,1
,"Run",2017101200,"PHI","CAR",18,1,1579,31,0,"Pass",0,0,0
,"Run",2017101200,"CAR","PHI",-2,0,1382,34,0,"Run",6,0,1
"C.Wentz","Pass",2017101200,"PHI","CAR",0,0,1286,35,1,"Run",-2,0,0
"C.Newton","Pass",2017101200,"CAR","PHI",2,0,1265,36,1,"Pass",0,0,1
,"Run",2017101200,"PHI","CAR",-6,0,1103,39,0,"Pass",0,0,0
,"Run",2017101200,"CAR","PHI",4,0,895,42,0,"Pass",0,0,0
,"Run",2017101200,"PHI","CAR",7,0,484,48,0,"Pass",1,0,0
"C.Newton","Pass",2017101200,"CAR","PHI",7,0,349,49,1,"Run",7,0,0
,"Run",2017101200,"PHI","CAR",7,0,186,53,0,"Pass",0,0,0
"C.Newton","Pass",2017101200,"CAR","PHI",12,0,123,54,1,"Run",7,0,0
,"Run",2017101501,"CHI","BAL",1,0,3468,2,0,"Pass",3,0,0
,"Run",2017101501,"BAL","CHI",8,0,3194,6,0,"Pass",0,0,0
,"Run",2017101501,"CHI","BAL",6,0,3013,8,0,"Run",0,0,1
,"Run",2017101501,"BAL","CHI",7,0,2808,10,0,"Run",-6,0,1
,"Run",2017101501,"CHI","BAL",3,0,2713,11,0,"Run",7,0,1
,"Run",2017101501,"BAL","CHI",30,1,2448,15,0,"Run",3,0,1
,"Run",2017101501,"CHI","BAL",7,0,2269,18,0,"Run",2,0,1
,"Run",2017101501,"BAL","CHI",2,0,2189,19,0,"Run",7,0,1
,"Run",2017101501,"CHI","BAL",-1,0,2016,21,0,"Pass",2,0,0
"J.Flacco","Pass",2017101501,"BAL","CHI",6,0,1968,22,1,"Run",-1,0,0
,"Run",2017101501,"CHI","BAL",-1,0,1927,23,0,"Pass",6,0,0
"J.Flacco","Pass",2017101501,"BAL","CHI",15,1,1900,24,1,"Run",-1,0,0
,"Run",2017101501,"CHI","BAL",4,0,1793,28,0,"Pass",0,0,0
,"Run",2017101501,"BAL","CHI",-3,0,1604,30,0,"Run",6,0,1
,"Run",2017101501,"CHI","BAL",5,0,1482,31,0,"Run",-3,0,1
"J.Flacco","Pass",2017101501,"BAL","CHI",0,0,1152,35,1,"Run",-7,0,0
,"Run",2017101501,"CHI","BAL",6,0,1047,36,0,"Pass",0,0,0
,"Run",2017101501,"BAL","CHI",3,0,924,38,0,"Run",8,0,1
"M.Trubisky","Pass",2017101501,"CHI","BAL",8,0,678,41,1,"Pass",-1,0,1
,"Run",2017101501,"BAL","CHI",11,1,561,43,0,"Run",2,0,1
,"Run",2017101501,"CHI","BAL",1,0,172,50,0,"Pass",0,0,0
"J.Flacco","Pass",2017101501,"BAL","CHI",16,0,12,2,1,"Pass",4,0,1
,"Run",2017101501,"CHI","BAL",10,1,-305,3,0,"Pass",16,0,0
,"Run",2017101501,"BAL","CHI",6,0,-476,4,0,"Run",10,1,1
,"Run",2017101501,"CHI","BAL",53,1,-560,5,0,"Run",6,0,1
"D.Watson","Pass",2017101502,"HOU","CLE",8,0,3600,8,1,"Run",-2,0,0
"K.Hogan","Pass",2017101502,"CLE","HOU",10,1,3357,12,1,"Pass",0,0,1
,"Run",2017101502,"HOU","CLE",1,0,3060,15,0,"Pass",3,0,0
,"Run",2017101502,"CLE","HOU",0,0,2989,16,0,"Run",1,0,1
"D.Watson","Pass",2017101502,"HOU","CLE",16,1,2890,17,1,"Run",0,0,0
,"Run",2017101502,"CLE","HOU",5,0,2741,20,0,"Run",3,0,1
"D.Watson","Pass",2017101502,"HOU","CLE",0,0,2352,26,1,"Pass",-3,0,1
"K.Hogan","Pass",2017101502,"CLE","HOU",4,0,2281,27,1,"Pass",0,0,1
"D.Watson","Pass",2017101502,"HOU","CLE",16,1,2129,28,1,"Pass",4,0,1
"K.Hogan","Pass",2017101502,"CLE","HOU",0,0,1984,31,1,"Run",1,0,0
"D.Watson","Pass",2017101502,"HOU","CLE",0,0,1953,32,1,"Pass",0,0,1
"K.Hogan","Pass",2017101502,"CLE","HOU",8,0,1895,33,1,"Pass",0,0,1
"D.Watson","Pass",2017101502,"HOU","CLE",0,0,1811,34,1,"Pass",8,0,1
,"Run",2017101502,"CLE","HOU",3,0,1800,35,0,"Pass",0,0,0
,"Run",2017101502,"HOU","CLE",14,1,1736,36,0,"Run",3,0,1
,"Run",2017101502,"CLE","HOU",0,0,1598,38,0,"Run",-3,0,1
,"Run",2017101502,"HOU","CLE",3,0,1504,39,0,"Run",0,0,1
,"Run",2017101502,"CLE","HOU",15,1,1145,44,0,"Run",6,0,1
,"Run",2017101502,"HOU","CLE",-2,0,920,47,0,"Pass",7,0,0
"K.Hogan","Pass",2017101502,"CLE","HOU",9,0,718,50,1,"Run",-3,0,0
,"Run",2017101502,"HOU","CLE",1,0,573,52,0,"Pass",0,0,0
"K.Hogan","Pass",2017101502,"CLE","HOU",9,0,477,53,1,"Run",1,0,0
,"Run",2017101502,"HOU","CLE",4,0,219,56,0,"Run",3,0,1
"K.Hogan","Pass",2017101502,"CLE","HOU",8,0,109,57,1,"Run",4,0,0
,"Run",2017101502,"HOU","CLE",2,0,59,2,0,"Pass",0,0,0
"A.Rodgers","Pass",2017101503,"GB","MIN",8,0,3600,3,1,"Run",2,0,0
,"Run",2017101503,"MIN","GB",3,0,3518,4,0,"Pass",8,0,0
"A.Rodgers","Pass",2017101503,"GB","MIN",10,1,3303,7,1,"Run",-1,0,0
"C.Keenum","Pass",2017101503,"MIN","GB",5,0,3071,10,1,"Run",1,0,0
,"Run",2017101503,"GB","MIN",7,0,2802,14,0,"Pass",9,0,0
,"Run",2017101503,"MIN","GB",0,0,2704,15,0,"Run",7,0,1
,"Run",2017101503,"GB","MIN",2,0,2685,17,0,"Pass",27,0,0
,"Run",2017101503,"MIN","GB",20,1,2567,18,0,"Run",2,0,1
,"Run",2017101503,"GB","MIN",5,0,2524,20,0,"Run",2,1,1
"C.Keenum","Pass",2017101503,"MIN","GB",14,0,2428,21,1,"Run",5,0,0
"B.Hundley","Pass",2017101503,"GB","MIN",0,0,2242,25,1,"Run",-1,0,0
,"Run",2017101503,"MIN","GB",-1,0,2139,26,0,"Pass",0,0,0
,"Run",2017101503,"GB","MIN",1,0,2042,28,0,"Pass",0,1,0
,"Run",2017101503,"MIN","GB",11,1,1911,30,0,"Pass",0,0,0
,"Run",2017101503,"GB","MIN",2,0,1467,39,0,"Pass",0,0,0
,"Run",2017101503,"MIN","GB",5,0,1213,41,0,"Pass",9,0,0
,"Run",2017101503,"GB","MIN",9,0,897,45,0,"Run",4,0,1
,"Run",2017101503,"MIN","GB",-2,0,736,47,0,"Pass",9,0,0
"B.Hundley","Pass",2017101503,"GB","MIN",0,0,642,48,1,"Run",-2,0,0
"C.Keenum","Pass",2017101503,"MIN","GB",0,0,550,49,1,"Pass",0,0,1
"B.Hundley","Pass",2017101503,"GB","MIN",0,0,442,50,1,"Pass",0,0,1
,"Run",2017101503,"GB","MIN",7,0,200,2,0,"Run",3,0,1
,"Run",2017101504,"NO","DET",2,0,3595,8,0,"Pass",7,0,0
"M.Stafford","Pass",2017101504,"DET","NO",0,0,3416,10,1,"Run",1,0,0
,"Run",2017101504,"NO","DET",51,1,3122,14,0,"Run",0,0,1
"M.Stafford","Pass",2017101504,"DET","NO",0,0,2991,16,1,"Run",2,0,0
"D.Brees","Pass",2017101504,"NO","DET",9,0,2934,17,1,"Pass",0,0,1
,"Run",2017101504,"DET","NO",3,0,2704,21,0,"Run",5,0,1
,"Run",2017101504,"NO","DET",4,0,2621,22,0,"Run",3,0,1
,"Run",2017101504,"DET","NO",34,1,2446,25,0,"Run",0,0,1
"D.Brees","Pass",2017101504,"NO","DET",4,0,2198,28,1,"Run",2,0,0
"M.Stafford","Pass",2017101504,"DET","NO",13,1,1908,33,1,"Run",1,0,0
,"Run",2017101504,"NO","DET",1,0,1811,37,0,"Pass",0,0,0
"M.Stafford","Pass",2017101504,"DET","NO",0,0,1800,38,1,"Run",1,0,0
"D.Brees","Pass",2017101504,"NO","DET",0,1,1711,39,1,"Pass",0,0,1
,"Run",2017101504,"DET","NO",1,0,1702,40,0,"Pass",0,1,0
,"Run",2017101504,"NO","DET",6,0,1655,41,0,"Run",1,0,1
"M.Stafford","Pass",2017101504,"DET","NO",2,0,1457,46,1,"Pass",2,0,1
,"Run",2017101504,"NO","DET",14,1,1254,50,0,"Pass",-1,0,0
,"Run",2017101504,"DET","NO",5,0,1177,52,0,"Pass",5,0,0
,"Run",2017101504,"NO","DET",4,0,974,56,0,"Pass",0,0,0
,"Run",2017101504,"DET","NO",-6,0,886,57,0,"Run",4,0,1
"M.Stafford","Pass",2017101504,"DET","NO",0,0,543,3,1,"Pass",0,0,1
,"Run",2017101504,"NO","DET",-4,0,449,5,0,"Pass",-3,0,0
"M.Stafford","Pass",2017101504,"DET","NO",0,0,311,7,1,"Pass",4,0,1
,"Run",2017101504,"NO","DET",4,0,275,9,0,"Pass",0,0,0
"M.Stafford","Pass",2017101504,"DET","NO",0,0,255,10,1,"Run",4,0,0
,"Run",2017101504,"NO","DET",7,0,158,11,0,"Pass",0,0,0
"M.Stafford","Pass",2017101504,"DET","NO",-5,0,67,12,1,"Run",7,0,0
"M.Ryan","Pass",2017101500,"ATL","MIA",5,0,3600,13,1,"Pass",-5,0,1
"J.Cutler","Pass",2017101500,"MIA","ATL",12,1,3275,17,1,"Run",4,0,0
,"Run",2017101500,"ATL","MIA",10,1,3100,20,0,"Pass",0,0,0
,"Run",2017101500,"MIA","ATL",15,1,2803,25,0,"Pass",40,0,0
"M.Ryan","Pass",2017101500,"ATL","MIA",4,0,2599,28,1,"Run",6,0,0
,"Run",2017101500,"MIA","ATL",-1,0,2508,29,0,"Pass",4,0,0
,"Run",2017101500,"ATL","MIA",44,1,2272,31,0,"Pass",7,0,0
,"Run",2017101500,"MIA","ATL",4,0,2129,34,0,"Run",6,0,1
,"Run",2017101500,"ATL","MIA",9,0,1864,38,0,"Pass",0,0,0
,"Run",2017101500,"MIA","ATL",3,0,1800,41,0,"Pass",16,1,0
"M.Ryan","Pass",2017101500,"ATL","MIA",2,0,992,49,1,"Run",4,0,0
,"Run",2017101500,"MIA","ATL",4,0,702,52,0,"Run",0,0,1
,"Run",2017101500,"ATL","MIA",2,0,514,54,0,"Pass",0,0,0
"J.Cutler","Pass",2017101500,"MIA","ATL",0,0,420,55,1,"Run",2,0,0
"M.Ryan","Pass",2017101500,"ATL","MIA",9,0,146,59,1,"Run",0,0,0
,"Run",2017101505,"NE","NYJ",9,0,3248,6,0,"Run",0,0,1
,"Run",2017101505,"NYJ","NE",2,0,3031,9,0,"Run",1,0,1
,"Run",2017101505,"NE","NYJ",9,0,2935,10,0,"Run",2,0,1
"J.McCown","Pass",2017101505,"NYJ","NE",15,1,2751,13,1,"Run",5,1,0
"T.Brady","Pass",2017101505,"NE","NYJ",0,0,2538,17,1,"Pass",31,0,1
,"Run",2017101505,"NYJ","NE",7,0,2475,18,0,"Pass",0,0,0
,"Run",2017101505,"NE","NYJ",3,0,2383,19,0,"Run",7,0,1
,"Run",2017101505,"NYJ","NE",7,0,2113,24,0,"Run",1,0,1
"T.Brady","Pass",2017101505,"NE","NYJ",0,0,1997,25,1,"Run",7,0,0
"J.McCown","Pass",2017101505,"NYJ","NE",9,0,1982,26,1,"Pass",0,0,1
"T.Brady","Pass",2017101505,"NE","NYJ",13,1,1898,27,1,"Pass",9,0,1
"J.McCown","Pass",2017101505,"NYJ","NE",6,0,1867,29,1,"Pass",0,0,1
"T.Brady","Pass",2017101505,"NE","NYJ",0,0,1835,31,1,"Pass",8,0,1
"J.McCown","Pass",2017101505,"NYJ","NE",0,0,1577,38,1,"Run",-1,0,0
"T.Brady","Pass",2017101505,"NE","NYJ",14,1,1181,42,1,"Run",3,0,0
,"Run",2017101505,"NYJ","NE",3,0,850,47,0,"Pass",5,0,0
"T.Brady","Pass",2017101505,"NE","NYJ",6,0,478,53,1,"Pass",0,0,1
"J.McCown","Pass",2017101505,"NYJ","NE",44,1,392,54,1,"Pass",6,0,1
,"Run",2017101505,"NE","NYJ",0,0,214,57,0,"Pass",4,0,0
"J.McCown","Pass",2017101505,"NYJ","NE",0,0,113,58,1,"Run",0,0,0
,"Run",2017101506,"SF","WAS",6,0,3314,5,0,"Run",5,0,1
,"Run",2017101506,"WAS","SF",4,0,3171,7,0,"Run",-2,0,1
,"Run",2017101506,"SF","WAS",7,0,3107,8,0,"Run",4,0,1
,"Run",2017101506,"WAS","SF",6,0,3030,9,0,"Run",7,0,1
"B.Hoyer","Pass",2017101506,"SF","WAS",0,0,2387,16,1,"Pass",9,0,1
"K.Cousins","Pass",2017101506,"WAS","SF",20,1,2318,18,1,"Pass",0,0,1
,"Run",2017101506,"SF","WAS",10,1,2199,20,0,"Run",3,0,1
,"Run",2017101506,"WAS","SF",11,1,2115,23,0,"Pass",0,0,0
"C.Beathard","Pass",2017101506,"SF","WAS",0,0,1911,26,1,"Run",3,0,0
,"Run",2017101506,"WAS","SF",1,0,1481,35,0,"Run",10,1,1
,"Run",2017101506,"SF","WAS",5,0,1332,37,0,"Run",4,0,1
"K.Cousins","Pass",2017101506,"WAS","SF",6,1,1102,39,1,"Run",1,0,0
,"Run",2017101506,"SF","WAS",1,0,1086,40,0,"Pass",6,1,0
,"Run",2017101506,"WAS","SF",0,0,1081,41,0,"Run",1,0,1
,"Run",2017101506,"SF","WAS",-1,0,634,47,0,"Run",2,0,1
"K.Cousins","Pass",2017101506,"WAS","SF",4,0,502,49,1,"Pass",0,0,1
"C.Beathard","Pass",2017101506,"SF","WAS",0,0,208,54,1,"Run",7,0,0
,"Run",2017101506,"WAS","SF",1,0,117,57,0,"Pass",45,0,0
"C.Beathard","Pass",2017101506,"SF","WAS",22,1,52,58,1,"Run",1,0,0
"J.Winston","Pass",2017101507,"TB","ARI",0,0,3412,5,1,"Run",27,0,0
,"Run",2017101507,"ARI","TB",-1,0,3242,7,0,"Run",1,0,1
,"Run",2017101507,"TB","ARI",0,0,3024,11,0,"Pass",14,0,0
"C.Palmer","Pass",2017101507,"ARI","TB",9,0,2768,14,1,"Run",0,0,0
"J.Winston","Pass",2017101507,"TB","ARI",0,0,2524,18,1,"Pass",11,0,1
"C.Palmer","Pass",2017101507,"ARI","TB",13,1,2493,19,1,"Pass",0,0,1
"R.Fitzpatrick","Pass",2017101507,"TB","ARI",0,0,2131,24,1,"Run",0,0,0
,"Run",2017101507,"ARI","TB",9,0,1749,30,0,"Run",0,0,1
"R.Fitzpatrick","Pass",2017101507,"TB","ARI",27,1,1618,32,1,"Run",3,0,0
,"Run",2017101507,"ARI","TB",16,1,1407,36,0,"Run",2,0,1
,"Run",2017101507,"TB","ARI",4,0,1355,38,0,"Pass",0,1,0
,"Run",2017101507,"ARI","TB",2,0,1205,39,0,"Run",4,0,1
,"Run",2017101507,"TB","ARI",10,1,982,40,0,"Run",2,0,1
"C.Palmer","Pass",2017101507,"ARI","TB",4,0,785,43,1,"Run",-1,0,0
"R.Fitzpatrick","Pass",2017101507,"TB","ARI",0,1,448,47,1,"Run",11,0,0
,"Run",2017101507,"ARI","TB",1,0,442,48,0,"Pass",0,1,0
"R.Fitzpatrick","Pass",2017101507,"TB","ARI",7,0,437,49,1,"Run",1,0,0
,"Run",2017101507,"ARI","TB",4,0,182,54,0,"Run",-2,0,1
"R.Fitzpatrick","Pass",2017101507,"TB","ARI",6,0,154,55,1,"Run",4,0,0
,"Run",2017101508,"LA","JAX",7,0,3571,2,0,"Run",75,0,1
"B.Bortles","Pass",2017101508,"JAX","LA",11,1,3465,3,1,"Run",7,0,0
"J.Goff","Pass",2017101508,"LA","JAX",3,0,3323,5,1,"Run",4,0,0
"B.Bortles","Pass",2017101508,"JAX","LA",18,1,3234,6,1,"Pass",3,0,1
"J.Goff","Pass",2017101508,"LA","JAX",0,0,3111,10,1,"Pass",22,0,1
,"Run",2017101508,"JAX","LA",-2,0,3014,11,0,"Pass",0,0,0
"J.Goff","Pass",2017101508,"LA","JAX",22,1,2918,12,1,"Run",-2,0,0
,"Run",2017101508,"JAX","LA",4,0,2718,16,0,"Run",6,0,1
,"Run",2017101508,"LA","JAX",6,0,2559,18,0,"Run",-3,0,1
"B.Bortles","Pass",2017101508,"JAX","LA",6,1,2474,19,1,"Run",6,0,0
"J.Goff","Pass",2017101508,"LA","JAX",4,0,2366,21,1,"Run",-3,0,0
"B.Bortles","Pass",2017101508,"JAX","LA",0,0,2210,23,1,"Pass",0,0,1
,"Run",2017101508,"LA","JAX",8,0,2146,24,0,"Pass",0,0,0
"B.Bortles","Pass",2017101508,"JAX","LA",3,0,1945,26,1,"Run",6,0,0
,"Run",2017101508,"LA","JAX",8,0,1582,30,0,"Run",1,0,1
,"Run",2017101508,"JAX","LA",6,0,1516,32,0,"Pass",20,1,0
,"Run",2017101508,"LA","JAX",6,0,1216,35,0,"Run",2,0,1
,"Run",2017101508,"JAX","LA",8,0,973,38,0,"Run",6,0,1
,"Run",2017101508,"LA","JAX",6,0,693,42,0,"Run",0,0,1
"B.Bortles","Pass",2017101508,"JAX","LA",14,1,152,46,1,"Run",3,0,0
,"Run",2017101509,"KC","PIT",1,0,3221,5,0,"Run",-4,0,1
,"Run",2017101509,"PIT","KC",14,1,3080,7,0,"Run",3,0,1
"A.Smith","Pass",2017101509,"KC","PIT",5,0,2690,14,1,"Run",3,0,0
"B.Roethlisberger","Pass",2017101509,"PIT","KC",20,1,2533,15,1,"Pass",5,0,1
"A.Smith","Pass",2017101509,"KC","PIT",0,0,2399,17,1,"Run",2,0,0
"B.Roethlisberger","Pass",2017101509,"PIT","KC",26,1,2331,18,1,"Pass",0,0,1
,"Run",2017101509,"KC","PIT",0,0,1928,24,0,"Pass",0,0,0
,"Run",2017101509,"PIT","KC",15,1,1653,26,0,"Run",4,0,1
"A.Smith","Pass",2017101509,"KC","PIT",10,1,1492,28,1,"Run",0,0,0
,"Run",2017101509,"PIT","KC",4,0,1393,30,0,"Run",0,0,1
"A.Smith","Pass",2017101509,"KC","PIT",10,1,1136,34,1,"Run",-1,0,0
,"Run",2017101509,"PIT","KC",1,0,767,38,0,"Run",4,0,1
"A.Smith","Pass",2017101509,"KC","PIT",5,0,543,41,1,"Run",4,0,0
,"Run",2017101509,"PIT","KC",6,0,373,44,0,"Pass",0,0,0
"A.Smith","Pass",2017101509,"KC","PIT",29,1,199,46,1,"Run",2,0,0
,"Run",2017101509,"PIT","KC",-2,0,135,49,0,"Pass",0,0,0
"A.Smith","Pass",2017101509,"KC","PIT",0,0,102,50,1,"Run",-2,0,0
,"Run",2017101510,"OAK","LAC",15,1,3474,3,0,"Run",1,0,1
,"Run",2017101510,"LAC","OAK",0,0,3426,5,0,"Pass",0,1,0
,"Run",2017101510,"OAK","LAC",4,0,3369,6,0,"Run",0,0,1
"P.Rivers","Pass",2017101510,"LAC","OAK",18,1,3004,10,1,"Run",3,0,0
"D.Carr","Pass",2017101510,"OAK","LAC",0,0,2755,13,1,"Run",1,0,0
,"Run",2017101510,"LAC","OAK",3,0,2686,14,0,"Pass",0,0,0
,"Run",2017101510,"OAK","LAC",12,1,2473,16,0,"Run",3,0,1
,"Run",2017101510,"LAC","OAK",3,0,2305,18,0,"Run",-6,0,1
"D.Carr","Pass",2017101510,"OAK","LAC",5,0,1894,23,1,"Pass",4,0,1
,"Run",2017101510,"LAC","OAK",18,1,1389,31,0,"Run",3,0,1
,"Run",2017101510,"OAK","LAC",4,0,1266,33,0,"Run",1,0,1
"P.Rivers","Pass",2017101510,"LAC","OAK",11,1,1134,34,1,"Run",4,0,0
,"Run",2017101510,"OAK","LAC",0,0,1010,36,0,"Run",1,0,1
"P.Rivers","Pass",2017101510,"LAC","OAK",10,1,897,37,1,"Run",0,0,0
,"Run",2017101510,"OAK","LAC",3,0,613,42,0,"Pass",0,0,0
,"Run",2017101510,"LAC","OAK",0,0,471,44,0,"Pass",7,0,0
,"Run",2017101510,"OAK","LAC",3,0,346,45,0,"Run",0,0,1
"P.Rivers","Pass",2017101510,"LAC","OAK",34,1,249,46,1,"Run",3,0,0
"E.Manning","Pass",2017101511,"NYG","DEN",0,0,3536,2,1,"Run",1,0,0
,"Run",2017101511,"DEN","NYG",1,0,3098,7,0,"Run",3,0,1
"E.Manning","Pass",2017101511,"NYG","DEN",0,0,2979,8,1,"Run",1,0,0
,"Run",2017101511,"DEN","NYG",2,0,2890,9,0,"Pass",0,0,0
,"Run",2017101511,"NYG","DEN",0,0,2753,11,0,"Pass",0,0,0
"T.Siemian","Pass",2017101511,"DEN","NYG",8,0,2550,14,1,"Run",8,0,0
,"Run",2017101511,"NYG","DEN",2,0,2352,18,0,"Pass",0,0,0
,"Run",2017101511,"DEN","NYG",5,0,2247,19,0,"Run",2,0,1
,"Run",2017101511,"NYG","DEN",14,1,1800,26,0,"Pass",9,0,0
"T.Siemian","Pass",2017101511,"DEN","NYG",11,1,1662,28,1,"Run",-2,0,0
,"Run",2017101511,"NYG","DEN",2,0,1553,30,0,"Run",6,0,1
"T.Siemian","Pass",2017101511,"DEN","NYG",24,1,1388,32,1,"Run",0,0,0
"E.Manning","Pass",2017101511,"NYG","DEN",19,1,1153,34,1,"Pass",0,0,1
,"Run",2017101511,"DEN","NYG",3,0,1030,36,0,"Run",3,0,1
,"Run",2017101511,"NYG","DEN",1,0,894,38,0,"Pass",0,0,0
"T.Siemian","Pass",2017101511,"DEN","NYG",0,0,765,39,1,"Run",1,0,0
,"Run",2017101511,"NYG","DEN",15,1,503,42,0,"Pass",3,0,0
"T.Siemian","Pass",2017101511,"DEN","NYG",0,0,370,44,1,"Run",1,0,0
,"Run",2017101511,"NYG","DEN",0,0,246,48,0,"Pass",13,0,0
"T.Siemian","Pass",2017101511,"DEN","NYG",29,0,19,50,1,"Run",0,0,0
,"Run",2017101600,"IND","TEN",9,0,3366,4,0,"Run",3,0,1
,"Run",2017101600,"TEN","IND",-2,0,3105,8,0,"Run",-4,0,1
"J.Brissett","Pass",2017101600,"IND","TEN",14,0,2739,12,1,"Run",4,0,0
,"Run",2017101600,"TEN","IND",1,0,2447,17,0,"Pass",8,0,0
,"Run",2017101600,"IND","TEN",12,1,2050,22,0,"Pass",0,0,0
"M.Mariota","Pass",2017101600,"TEN","IND",0,0,1738,28,1,"Run",4,0,0
"J.Brissett","Pass",2017101600,"IND","TEN",0,0,1479,32,1,"Run",0,0,0
,"Run",2017101600,"TEN","IND",6,0,1414,33,0,"Pass",0,0,0
,"Run",2017101600,"IND","TEN",3,0,1354,34,0,"Run",6,0,1
"M.Mariota","Pass",2017101600,"TEN","IND",27,1,1298,35,1,"Run",3,0,0
,"Run",2017101600,"IND","TEN",4,0,1170,37,0,"Run",2,0,1
"M.Mariota","Pass",2017101600,"TEN","IND",21,1,1105,38,1,"Run",4,0,0
,"Run",2017101600,"IND","TEN",3,0,591,44,0,"Run",3,0,1
,"Run",2017101600,"TEN","IND",1,0,447,46,0,"Run",1,0,1
"J.Brissett","Pass",2017101600,"IND","TEN",0,0,329,49,1,"Pass",53,0,1
